"Step","fine tune no_0_1e-05 - average_loss","fine tune no_0_1e-05 - average_loss__MIN","fine tune no_0_1e-05 - average_loss__MAX"
"227743","0.12937950234268195","0.12937950234268195","0.12937950234268195"
"228006","0.14598808313390255","0.14598808313390255","0.14598808313390255"
"228269","0.1311830521701692","0.1311830521701692","0.1311830521701692"
"228535","0.14060361029464943","0.14060361029464943","0.14060361029464943"
"228795","0.13435695970317538","0.13435695970317538","0.13435695970317538"
"229058","0.1389213703793713","0.1389213703793713","0.1389213703793713"
"229321","0.1335725092778523","0.1335725092778523","0.1335725092778523"
"229584","0.1384643026838656","0.1384643026838656","0.1384643026838656"
"229843","0.135541874152928","0.135541874152928","0.135541874152928"
"230106","0.13897000413315078","0.13897000413315078","0.13897000413315078"
"230369","0.13689641120607265","0.13689641120607265","0.13689641120607265"
"230627","0.13511704003516717","0.13511704003516717","0.13511704003516717"
"230890","0.13663637448335345","0.13663637448335345","0.13663637448335345"
"231154","0.13873483046836899","0.13873483046836899","0.13873483046836899"
"231414","0.13468311542349246","0.13468311542349246","0.13468311542349246"
"231674","0.13528473605088387","0.13528473605088387","0.13528473605088387"
"231939","0.14209853822454274","0.14209853822454274","0.14209853822454274"
"232198","0.1332311294402857","0.1332311294402857","0.1332311294402857"
"232456","0.1267890889821631","0.1267890889821631","0.1267890889821631"
"232720","0.13532938768705793","0.13532938768705793","0.13532938768705793"
"232975","0.13702813936479813","0.13702813936479813","0.13702813936479813"
"233236","0.1321285762676915","0.1321285762676915","0.1321285762676915"
"233494","0.1528318032622451","0.1528318032622451","0.1528318032622451"
"233752","0.13586681059899905","0.13586681059899905","0.13586681059899905"
"234016","0.1362432051493428","0.1362432051493428","0.1362432051493428"
"234277","0.1445696750639541","0.1445696750639541","0.1445696750639541"
"234540","0.1390176374846228","0.1390176374846228","0.1390176374846228"
"234804","0.13775158206866772","0.13775158206866772","0.13775158206866772"
"235063","0.13229686473036242","0.13229686473036242","0.13229686473036242"
"235325","0.13675710643470798","0.13675710643470798","0.13675710643470798"
"235585","0.13764902944434637","0.13764902944434637","0.13764902944434637"
"235844","0.1324655985454176","0.1324655985454176","0.1324655985454176"
"236105","0.1406161953711944","0.1406161953711944","0.1406161953711944"
"236367","0.13682677590029843","0.13682677590029843","0.13682677590029843"
"236629","0.1332242548222568","0.1332242548222568","0.1332242548222568"
"236892","0.13447123308278802","0.13447123308278802","0.13447123308278802"
"237156","0.1461373505743054","0.1461373505743054","0.1461373505743054"
"237417","0.14053564930115078","0.14053564930115078","0.14053564930115078"
"237681","0.14772346747868484","0.14772346747868484","0.14772346747868484"
"237940","0.1358996657683199","0.1358996657683199","0.1358996657683199"
"238198","0.13231398998932345","0.13231398998932345","0.13231398998932345"
"238465","0.14641085792369415","0.14641085792369415","0.14641085792369415"
"238725","0.13393591396907306","0.13393591396907306","0.13393591396907306"
"238992","0.1365933406373068","0.1365933406373068","0.1365933406373068"
"239255","0.13527586247702536","0.13527586247702536","0.13527586247702536"
"239513","0.1348650137456404","0.1348650137456404","0.1348650137456404"
"239776","0.1394029424788416","0.1394029424788416","0.1394029424788416"
"240036","0.13756592583132313","0.13756592583132313","0.13756592583132313"
"240297","0.1328676857093238","0.1328676857093238","0.1328676857093238"
"240557","0.13390262152970706","0.13390262152970706","0.13390262152970706"
"240819","0.13494599451269398","0.13494599451269398","0.13494599451269398"
"241083","0.12764227802341652","0.12764227802341652","0.12764227802341652"
"241343","0.12641946997451886","0.12641946997451886","0.12641946997451886"
"241606","0.13725202443113899","0.13725202443113899","0.13725202443113899"
"241864","0.13679889109917984","0.13679889109917984","0.13679889109917984"
"242125","0.1321929446794439","0.1321929446794439","0.1321929446794439"
"242389","0.1367904718171655","0.1367904718171655","0.1367904718171655"
"242651","0.13481399904915833","0.13481399904915833","0.13481399904915833"
"242913","0.13622782302292144","0.13622782302292144","0.13622782302292144"
"243177","0.1377226835573932","0.1377226835573932","0.1377226835573932"
"243435","0.14104497956150966","0.14104497956150966","0.14104497956150966"
"243695","0.1345474423761589","0.1345474423761589","0.1345474423761589"
"243954","0.13386949313811305","0.13386949313811305","0.13386949313811305"
"244218","0.13784304217891258","0.13784304217891258","0.13784304217891258"
"244478","0.12838394600704597","0.12838394600704597","0.12838394600704597"
"244736","0.1320238847260015","0.1320238847260015","0.1320238847260015"
"245000","0.13764350063485153","0.13764350063485153","0.13764350063485153"
"245262","0.13256716824775622","0.13256716824775622","0.13256716824775622"
"245524","0.1366989985205346","0.1366989985205346","0.1366989985205346"
"245786","0.13326904539388654","0.13326904539388654","0.13326904539388654"
"246047","0.13849263623816865","0.13849263623816865","0.13849263623816865"
"246308","0.13488656319236508","0.13488656319236508","0.13488656319236508"
"246570","0.13192857419370416","0.13192857419370416","0.13192857419370416"
"246833","0.13280712479809587","0.13280712479809587","0.13280712479809587"
"247097","0.14033001895509378","0.14033001895509378","0.14033001895509378"
"247355","0.13491430993134373","0.13491430993134373","0.13491430993134373"
"247616","0.13619864022599892","0.13619864022599892","0.13619864022599892"
"247876","0.13265331268063107","0.13265331268063107","0.13265331268063107"
"248142","0.13840172075560997","0.13840172075560997","0.13840172075560997"
"248408","0.13854466111354094","0.13854466111354094","0.13854466111354094"
"248667","0.13765622524735618","0.13765622524735618","0.13765622524735618"
"248931","0.14211059260722705","0.14211059260722705","0.14211059260722705"
"249192","0.13237613462304854","0.13237613462304854","0.13237613462304854"
"249451","0.13441260982028427","0.13441260982028427","0.13441260982028427"
"249710","0.13874660010600565","0.13874660010600565","0.13874660010600565"
"249972","0.13722290927272668","0.13722290927272668","0.13722290927272668"
"250231","0.12872827987783791","0.12872827987783791","0.12872827987783791"
"250490","0.1338908967362639","0.1338908967362639","0.1338908967362639"
"250751","0.13336423625059457","0.13336423625059457","0.13336423625059457"
"251015","0.1345782717320368","0.1345782717320368","0.1345782717320368"
"251275","0.13041105076875098","0.13041105076875098","0.13041105076875098"
"251539","0.134470196284122","0.134470196284122","0.134470196284122"
"251806","0.13862082238800708","0.13862082238800708","0.13862082238800708"
"252068","0.13272997288625837","0.13272997288625837","0.13272997288625837"
"252330","0.14768785116785985","0.14768785116785985","0.14768785116785985"
"252590","0.1356125024643801","0.1356125024643801","0.1356125024643801"
"252848","0.1308508580876304","0.1308508580876304","0.1308508580876304"
"253114","0.1396628562199558","0.1396628562199558","0.1396628562199558"
"253378","0.1313679947063321","0.1313679947063321","0.1313679947063321"
"253642","0.13703525732082167","0.13703525732082167","0.13703525732082167"
"253904","0.1345380066102129","0.1345380066102129","0.1345380066102129"
"254167","0.13320557436380373","0.13320557436380373","0.13320557436380373"
"254430","0.1437725139677842","0.1437725139677842","0.1437725139677842"
"254690","0.1369292273239395","0.1369292273239395","0.1369292273239395"
"254953","0.14298978293756745","0.14298978293756745","0.14298978293756745"
"255217","0.13461740540350683","0.13461740540350683","0.13461740540350683"
"255478","0.13489178492486023","0.13489178492486023","0.13489178492486023"
"255740","0.13226067684007325","0.13226067684007325","0.13226067684007325"
"256003","0.13270383155191273","0.13270383155191273","0.13270383155191273"
"256265","0.1355700312915239","0.1355700312915239","0.1355700312915239"
"256526","0.13250730341039946","0.13250730341039946","0.13250730341039946"
"256788","0.13371097896536227","0.13371097896536227","0.13371097896536227"
"257048","0.13379322024372511","0.13379322024372511","0.13379322024372511"
"257308","0.1310547675125979","0.1310547675125979","0.1310547675125979"
"257567","0.13431152055862527","0.13431152055862527","0.13431152055862527"
"257831","0.13894150437643749","0.13894150437643749","0.13894150437643749"
"258094","0.13569945753776846","0.13569945753776846","0.13569945753776846"
"258357","0.1334239825841594","0.1334239825841594","0.1334239825841594"
"258617","0.1308357974675358","0.1308357974675358","0.1308357974675358"
"258878","0.13235390983337542","0.13235390983337542","0.13235390983337542"
"259135","0.1325006669057571","0.1325006669057571","0.1325006669057571"
"259400","0.13835540603977858","0.13835540603977858","0.13835540603977858"
"259660","0.14053765265642973","0.14053765265642973","0.14053765265642973"
"259922","0.1381247382273881","0.1381247382273881","0.1381247382273881"
"260185","0.13750056908898362","0.13750056908898362","0.13750056908898362"
"260445","0.1467805248130788","0.1467805248130788","0.1467805248130788"
"260708","0.1422272803212756","0.1422272803212756","0.1422272803212756"
"260967","0.13530763992263148","0.13530763992263148","0.13530763992263148"
"261226","0.13081958059858406","0.13081958059858406","0.13081958059858406"
"261491","0.13550402305308062","0.13550402305308062","0.13550402305308062"
"261750","0.13193315771527173","0.13193315771527173","0.13193315771527173"
