"Step","fine tune relabel+shuffle_0_1e-05 - average_loss","fine tune relabel+shuffle_0_1e-05 - average_loss__MIN","fine tune relabel+shuffle_0_1e-05 - average_loss__MAX"
"230874","0.9905525876493038","0.9905525876493038","0.9905525876493038"
"231134","0.996577235433776","0.996577235433776","0.996577235433776"
"231398","1.1109607710895404","1.1109607710895404","1.1109607710895404"
"231656","0.983729357022548","0.983729357022548","0.983729357022548"
"231924","1.0067562436227346","1.0067562436227346","1.0067562436227346"
"232187","1.0166953223258814","1.0166953223258814","1.0166953223258814"
"232452","0.9534596026648826","0.9534596026648826","0.9534596026648826"
"232706","1.0089173791556445","1.0089173791556445","1.0089173791556445"
"232975","1.0801598623917332","1.0801598623917332","1.0801598623917332"
"233233","0.9965405224081746","0.9965405224081746","0.9965405224081746"
"233493","1.0986548559122502","1.0986548559122502","1.0986548559122502"
"233755","1.081145192880779","1.081145192880779","1.081145192880779"
"234025","1.0843385967921575","1.0843385967921575","1.0843385967921575"
"234289","1.0607972428479604","1.0607972428479604","1.0607972428479604"
"234553","1.0681970915705188","1.0681970915705188","1.0681970915705188"
"234815","1.042296508679731","1.042296508679731","1.042296508679731"
"235058","0.9509077923148382","0.9509077923148382","0.9509077923148382"
"235324","0.9767189900203784","0.9767189900203784","0.9767189900203784"
"235582","1.069637412868211","1.069637412868211","1.069637412868211"
"235843","0.9661688910199536","0.9661688910199536","0.9661688910199536"
"236098","1.04869880533126","1.04869880533126","1.04869880533126"
"236364","1.0655132338354067","1.0655132338354067","1.0655132338354067"
"236623","1.1065637870553153","1.1065637870553153","1.1065637870553153"
"236879","1.1368479308155623","1.1368479308155623","1.1368479308155623"
"237127","1.0309355678588703","1.0309355678588703","1.0309355678588703"
"237394","1.1186967693200265","1.1186967693200265","1.1186967693200265"
"237660","1.0375994945047198","1.0375994945047198","1.0375994945047198"
"237923","1.0409693806211895","1.0409693806211895","1.0409693806211895"
"238176","1.0993953713641733","1.0993953713641733","1.0993953713641733"
"238425","1.2232341946147445","1.2232341946147445","1.2232341946147445"
"238681","0.9976907610617302","0.9976907610617302","0.9976907610617302"
"238951","1.1985889965578305","1.1985889965578305","1.1985889965578305"
"239213","0.9885614667159962","0.9885614667159962","0.9885614667159962"
"239472","1.0248261635088258","1.0248261635088258","1.0248261635088258"
"239735","1.0421086140271083","1.0421086140271083","1.0421086140271083"
"239986","0.9597460590302944","0.9597460590302944","0.9597460590302944"
"240254","1.122927031079221","1.122927031079221","1.122927031079221"
"240506","1.1298045994597057","1.1298045994597057","1.1298045994597057"
"240767","0.9621305920635711","0.9621305920635711","0.9621305920635711"
"241023","1.0672685941161941","1.0672685941161941","1.0672685941161941"
"241289","0.9894678398723783","0.9894678398723783","0.9894678398723783"
"241550","1.1198678784215448","1.1198678784215448","1.1198678784215448"
"241815","1.085039815275483","1.085039815275483","1.085039815275483"
"242071","1.0054778075052633","1.0054778075052633","1.0054778075052633"
"242309","1.05862622351535","1.05862622351535","1.05862622351535"
"242567","1.0232466916413512","1.0232466916413512","1.0232466916413512"
"242830","0.9712334586655537","0.9712334586655537","0.9712334586655537"
"243093","0.9391617132121947","0.9391617132121947","0.9391617132121947"
"243348","0.969138097687176","0.969138097687176","0.969138097687176"
"243613","0.9689499855951268","0.9689499855951268","0.9689499855951268"
"243864","0.9756696072855482","0.9756696072855482","0.9756696072855482"
"244127","1.014334366294892","1.014334366294892","1.014334366294892"
"244383","1.0106055890935337","1.0106055890935337","1.0106055890935337"
"244651","1.1252804495117978","1.1252804495117978","1.1252804495117978"
"244909","1.0018265512116529","1.0018265512116529","1.0018265512116529"
"245174","1.1130858724762631","1.1130858724762631","1.1130858724762631"
"245438","0.9692275167203889","0.9692275167203889","0.9692275167203889"
"245695","0.8955352417813157","0.8955352417813157","0.8955352417813157"
"245963","1.1364720073021388","1.1364720073021388","1.1364720073021388"
"246218","1.0061493363990277","1.0061493363990277","1.0061493363990277"
"246491","1.2199018873356806","1.2199018873356806","1.2199018873356806"
"246750","1.104662709296593","1.104662709296593","1.104662709296593"
"247016","1.0146486847886476","1.0146486847886476","1.0146486847886476"
"247280","1.037268881507842","1.037268881507842","1.037268881507842"
"247550","1.0319451587518398","1.0319451587518398","1.0319451587518398"
"247814","1.000060755542609","1.000060755542609","1.000060755542609"
"248080","1.0267619334396372","1.0267619334396372","1.0267619334396372"
"248336","0.9798667919564291","0.9798667919564291","0.9798667919564291"
"248601","1.1543509741047966","1.1543509741047966","1.1543509741047966"
"248848","1.0149549312921384","1.0149549312921384","1.0149549312921384"
"249123","1.1113277021039456","1.1113277021039456","1.1113277021039456"
"249393","1.1281184274594869","1.1281184274594869","1.1281184274594869"
"249656","1.0514807887811641","1.0514807887811641","1.0514807887811641"
"249917","1.099433719947737","1.099433719947737","1.099433719947737"
"250179","0.9727553164387102","0.9727553164387102","0.9727553164387102"
"250442","1.0349423228669938","1.0349423228669938","1.0349423228669938"
"250704","1.1667984963739186","1.1667984963739186","1.1667984963739186"
"250960","0.9205430951109697","0.9205430951109697","0.9205430951109697"
"251225","1.0078711359782275","1.0078711359782275","1.0078711359782275"
"251477","0.9425062559204379","0.9425062559204379","0.9425062559204379"
"251737","0.9737078196113375","0.9737078196113375","0.9737078196113375"
"252003","1.0059230640067234","1.0059230640067234","1.0059230640067234"
"252260","1.0902442411469009","1.0902442411469009","1.0902442411469009"
"252512","1.0083270070028632","1.0083270070028632","1.0083270070028632"
"252787","1.143356964058037","1.143356964058037","1.143356964058037"
"253051","1.0788139827879681","1.0788139827879681","1.0788139827879681"
"253307","1.0720106075170734","1.0720106075170734","1.0720106075170734"
"253569","1.0043809664301657","1.0043809664301657","1.0043809664301657"
"253820","1.0298279892327784","1.0298279892327784","1.0298279892327784"
"254086","0.9884487738887817","0.9884487738887817","0.9884487738887817"
"254353","1.0265035920343546","1.0265035920343546","1.0265035920343546"
"254610","1.0433875166350086","1.0433875166350086","1.0433875166350086"
"254867","0.9560765478322908","0.9560765478322908","0.9560765478322908"
"255125","1.0344127854316607","1.0344127854316607","1.0344127854316607"
"255391","1.038315825634235","1.038315825634235","1.038315825634235"
"255638","1.0573058015406727","1.0573058015406727","1.0573058015406727"
"255903","0.9778930910234082","0.9778930910234082","0.9778930910234082"
"256174","1.1636171073464052","1.1636171073464052","1.1636171073464052"
"256419","0.8726479225811175","0.8726479225811175","0.8726479225811175"
"256675","1.0511968851870812","1.0511968851870812","1.0511968851870812"
"256940","1.1005027046616844","1.1005027046616844","1.1005027046616844"
"257200","1.089520531434589","1.089520531434589","1.089520531434589"
"257466","1.0078409539151902","1.0078409539151902","1.0078409539151902"
"257729","1.1290974183221099","1.1290974183221099","1.1290974183221099"
"257996","1.0555321293770001","1.0555321293770001","1.0555321293770001"
"258245","0.9902100567497891","0.9902100567497891","0.9902100567497891"
"258500","1.084903655435752","1.084903655435752","1.084903655435752"
"258762","1.0527963638406537","1.0527963638406537","1.0527963638406537"
"259028","0.9762633220434106","0.9762633220434106","0.9762633220434106"
"259285","1.1089203299268438","1.1089203299268438","1.1089203299268438"
"259542","1.1514507376296494","1.1514507376296494","1.1514507376296494"
"259809","1.124816581448863","1.124816581448863","1.124816581448863"
"260077","0.9953974508130192","0.9953974508130192","0.9953974508130192"
"260339","1.0381332556885252","1.0381332556885252","1.0381332556885252"
"260608","1.049325663156505","1.049325663156505","1.049325663156505"
"260877","1.037111184056634","1.037111184056634","1.037111184056634"
"261131","0.9452914333214923","0.9452914333214923","0.9452914333214923"
"261397","1.0597912335448536","1.0597912335448536","1.0597912335448536"
"261665","0.9478996974686298","0.9478996974686298","0.9478996974686298"
